 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 1.556605E+01  2.13072255E+03  2.13131651E+03  2.13096007E+03  0.00000000E+00  0.00000000E+00  2.77354416E+04
 1.555378E+01  2.13216487E+03  2.13275911E+03  2.13240251E+03  0.00000000E+00  0.00000000E+00  2.77573094E+04
 1.554152E+01  2.13360958E+03  2.13420408E+03  2.13384732E+03  0.00000000E+00  0.00000000E+00  2.77792121E+04
 1.552930E+01  2.13505131E+03  2.13564609E+03  2.13540812E+03  0.00000000E+00  0.00000000E+00  2.78010800E+04
 1.551707E+01  2.13649543E+03  2.13709047E+03  2.13685239E+03  0.00000000E+00  0.00000000E+00  2.78229827E+04
 1.550487E+01  2.13793925E+03  2.13853456E+03  2.13829637E+03  0.00000000E+00  0.00000000E+00  2.78448854E+04
 1.549270E+01  2.13938010E+03  2.13997568E+03  2.13973739E+03  0.00000000E+00  0.00000000E+00  2.78667533E+04
 1.548053E+01  2.14082333E+03  2.14153841E+03  2.14118078E+03  0.00000000E+00  0.00000000E+00  2.78886560E+04
 1.546838E+01  2.14238545E+03  2.14298166E+03  2.14262388E+03  0.00000000E+00  0.00000000E+00  2.79105587E+04
 1.545627E+01  2.14382547E+03  2.14442195E+03  2.14406400E+03  0.00000000E+00  0.00000000E+00  2.79324266E+04
 1.544416E+01  2.14526787E+03  2.14586462E+03  2.14550651E+03  0.00000000E+00  0.00000000E+00  2.79543293E+04
 1.543207E+01  1.71736801E+03  2.14730700E+03  2.14694873E+03  0.00000000E+00  0.00000000E+00  2.79762320E+04
 1.542002E+01  1.71851932E+03  2.14874641E+03  1.71871040E+03  0.00000000E+00  0.00000000E+00  2.79980999E+04
 1.540796E+01  1.71967253E+03  1.72015058E+03  1.71986370E+03  0.00000000E+00  0.00000000E+00  2.80200026E+04
 1.539593E+01  1.72082551E+03  1.72130377E+03  1.72111242E+03  0.00000000E+00  0.00000000E+00  2.80419053E+04
 1.538393E+01  1.72197612E+03  1.72245459E+03  1.72226316E+03  0.00000000E+00  0.00000000E+00  2.80637732E+04
 1.537194E+01  1.72322434E+03  1.72360732E+03  1.72341579E+03  0.00000000E+00  0.00000000E+00  2.80856759E+04
 1.535996E+01  1.72437665E+03  1.72485563E+03  1.72456820E+03  0.00000000E+00  0.00000000E+00  2.81075786E+04
 1.534802E+01  1.72552660E+03  1.72600579E+03  1.72571823E+03  0.00000000E+00  0.00000000E+00  2.81294465E+04
 1.533608E+01  1.72667845E+03  1.72715786E+03  1.72687016E+03  0.00000000E+00  0.00000000E+00  2.81513492E+04
 1.532415E+01  1.72783006E+03  1.72830968E+03  1.72811779E+03  0.00000000E+00  0.00000000E+00  2.81732519E+04
 1.531227E+01  1.72897931E+03  1.72945914E+03  1.72926716E+03  0.00000000E+00  0.00000000E+00  2.81951198E+04
 1.530038E+01  1.73022643E+03  1.73061050E+03  1.73041843E+03  0.00000000E+00  0.00000000E+00  2.82170225E+04
 1.528851E+01  1.73137739E+03  1.73185772E+03  1.73156947E+03  0.00000000E+00  0.00000000E+00  2.82389252E+04
 1.527668E+01  1.73252597E+03  1.73300652E+03  1.73271814E+03  0.00000000E+00  0.00000000E+00  2.82607931E+04
 1.526485E+01  1.73367646E+03  1.73415722E+03  1.73386872E+03  0.00000000E+00  0.00000000E+00  2.82826958E+04
 1.525306E+01  1.73482458E+03  1.73530555E+03  1.73511311E+03  0.00000000E+00  0.00000000E+00  2.83045637E+04
 1.524127E+01  1.73607080E+03  1.73645578E+03  1.73626326E+03  0.00000000E+00  0.00000000E+00  2.83264664E+04
 1.522949E+01  1.73722063E+03  1.73770211E+03  1.73741317E+03  0.00000000E+00  0.00000000E+00  2.83483691E+04
 1.521775E+01  1.73836809E+03  1.73884978E+03  1.73856072E+03  0.00000000E+00  0.00000000E+00  2.83702370E+04
 1.520601E+01  1.73951746E+03  1.73999936E+03  1.73971017E+03  0.00000000E+00  0.00000000E+00  2.83921397E+04
 1.519429E+01  1.74066658E+03  1.74114870E+03  1.74095580E+03  0.00000000E+00  0.00000000E+00  2.84140424E+04
 1.518261E+01  1.74190978E+03  1.74229567E+03  1.74210269E+03  0.00000000E+00  0.00000000E+00  2.84359103E+04
 1.517092E+01  1.74305848E+03  1.74354110E+03  1.74325148E+03  0.00000000E+00  0.00000000E+00  2.84578130E+04
 1.515925E+01  1.74420696E+03  1.74468978E+03  1.74440004E+03  0.00000000E+00  0.00000000E+00  2.84797157E+04
 1.514762E+01  1.74535306E+03  1.74583610E+03  1.74564284E+03  0.00000000E+00  0.00000000E+00  2.85015836E+04
 1.513599E+01  1.74659769E+03  1.74698432E+03  1.74679097E+03  0.00000000E+00  0.00000000E+00  2.85234863E+04
 1.512438E+01  1.74774550E+03  1.74822904E+03  1.74793887E+03  0.00000000E+00  0.00000000E+00  2.85453890E+04
 1.511280E+01  1.74889096E+03  1.74937470E+03  1.74908441E+03  0.00000000E+00  0.00000000E+00  2.85672569E+04
 1.510122E+01  1.75003831E+03  1.75052226E+03  1.75032863E+03  0.00000000E+00  0.00000000E+00  2.85891596E+04
 1.508966E+01  1.75128223E+03  1.75166959E+03  1.75147588E+03  0.00000000E+00  0.00000000E+00  2.86110623E+04
 1.507814E+01  1.75242703E+03  1.75291148E+03  1.75262076E+03  0.00000000E+00  0.00000000E+00  2.86329302E+04
 1.506661E+01  1.75357372E+03  1.75405839E+03  1.75376754E+03  0.00000000E+00  0.00000000E+00  2.86548329E+04
 1.505510E+01  1.75481713E+03  1.75520507E+03  1.75501107E+03  0.00000000E+00  0.00000000E+00  2.86767356E+04
 1.504363E+01  1.75596128E+03  1.75634938E+03  1.75615529E+03  0.00000000E+00  0.00000000E+00  2.86986035E+04
 1.503216E+01  1.75710732E+03  1.75759269E+03  1.75730142E+03  0.00000000E+00  0.00000000E+00  2.87205062E+04
 1.502070E+01  1.75835022E+03  1.75873872E+03  1.75854443E+03  0.00000000E+00  0.00000000E+00  2.87424089E+04
 1.500928E+01  1.75949371E+03  1.75988237E+03  1.75968801E+03  0.00000000E+00  0.00000000E+00  2.87642768E+04
 1.499786E+01  1.76063910E+03  1.76112518E+03  1.76083348E+03  0.00000000E+00  0.00000000E+00  2.87861795E+04
 1.498646E+01  1.76178426E+03  1.76227055E+03  1.76207598E+03  0.00000000E+00  0.00000000E+00  2.88080822E+04
 1.497509E+01  1.76302432E+03  1.76341356E+03  1.76321891E+03  0.00000000E+00  0.00000000E+00  2.88299501E+04
 1.496373E+01  1.76416906E+03  1.76465585E+03  1.76436373E+03  0.00000000E+00  0.00000000E+00  2.88518528E+04
 1.495239E+01  1.76531144E+03  1.76579844E+03  1.76560359E+03  0.00000000E+00  0.00000000E+00  2.88737206E+04
 1.494106E+01  1.76655313E+03  1.76694292E+03  1.76674799E+03  0.00000000E+00  0.00000000E+00  2.88956233E+04
 1.492974E+01  1.76769722E+03  1.76818471E+03  1.76789216E+03  0.00000000E+00  0.00000000E+00  2.89175261E+04
 1.491846E+01  1.76883894E+03  1.76932664E+03  1.76913152E+03  0.00000000E+00  0.00000000E+00  2.89393939E+04
 1.490718E+01  1.77008012E+03  1.77047048E+03  1.77027527E+03  0.00000000E+00  0.00000000E+00  2.89612966E+04
 1.489591E+01  1.77122356E+03  1.77171175E+03  1.77141879E+03  0.00000000E+00  0.00000000E+00  2.89831993E+04
 1.488468E+01  1.77246229E+03  1.77285304E+03  1.77265763E+03  0.00000000E+00  0.00000000E+00  2.90050672E+04
 1.487345E+01  1.77360530E+03  1.77399622E+03  1.77380073E+03  0.00000000E+00  0.00000000E+00  2.90269699E+04
 1.486224E+01  1.77474809E+03  1.77523699E+03  1.77494360E+03  0.00000000E+00  0.00000000E+00  2.90488726E+04
 1.485106E+01  1.77598631E+03  1.77637763E+03  1.77618194E+03  0.00000000E+00  0.00000000E+00  2.90707405E+04
 1.483988E+01  1.77712868E+03  1.77752016E+03  1.77732439E+03  0.00000000E+00  0.00000000E+00  2.90926432E+04
 1.482871E+01  1.77827082E+03  1.77876042E+03  1.77856453E+03  0.00000000E+00  0.00000000E+00  2.91145459E+04
 1.481758E+01  1.77950853E+03  1.77990041E+03  1.77970444E+03  0.00000000E+00  0.00000000E+00  2.91364138E+04
 1.480645E+01  1.78065025E+03  1.78114034E+03  1.78084624E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.479534E+01  1.78188977E+03  1.78228204E+03  1.78208587E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.478426E+01  1.78302895E+03  1.78342138E+03  1.78322513E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.477318E+01  1.78417002E+03  1.78466081E+03  1.78446445E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.476211E+01  1.78540903E+03  1.78580186E+03  1.78560542E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.475108E+01  1.78654756E+03  1.78703885E+03  1.78674403E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.474005E+01  1.78778626E+03  1.78817948E+03  1.78798284E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.472904E+01  1.78892650E+03  1.78931988E+03  1.78912316E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.471806E+01  1.79016274E+03  1.79055636E+03  1.79035952E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.470708E+01  1.79130257E+03  1.79169635E+03  1.79149942E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.469613E+01  1.79253850E+03  1.79293250E+03  1.79273547E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.468518E+01  1.79367790E+03  1.79407207E+03  1.79387496E+03  0.00000000E+00  0.00000000E+00  2.93991070E+04
 1.467425E+01  1.79481708E+03  1.79531004E+03  1.79501422E+03  0.00000000E+00  0.00000000E+00  2.94210097E+04
 1.466335E+01  1.79605251E+03  1.79644707E+03  1.79624976E+03  0.00000000E+00  0.00000000E+00  2.94428776E+04
 1.465245E+01  1.79719127E+03  1.79758599E+03  1.79738860E+03  0.00000000E+00  0.00000000E+00  2.94647803E+04
 1.464157E+01  1.79842850E+03  1.79882345E+03  1.79862594E+03  0.00000000E+00  0.00000000E+00  2.94866830E+04
 1.463072E+01  1.79956472E+03  1.79995984E+03  1.79976225E+03  0.00000000E+00  0.00000000E+00  2.95085509E+04
 1.461986E+01  1.80080163E+03  1.80119698E+03  1.80099928E+03  0.00000000E+00  0.00000000E+00  2.95304536E+04
 1.460903E+01  1.80193957E+03  1.80233507E+03  1.80213729E+03  0.00000000E+00  0.00000000E+00  2.95523563E+04
 1.459823E+01  1.80317404E+03  1.80356978E+03  1.80337187E+03  0.00000000E+00  0.00000000E+00  2.95742242E+04
 1.458742E+01  1.80431155E+03  1.80470745E+03  1.80450947E+03  0.00000000E+00  0.00000000E+00  2.95961269E+04
 1.457663E+01  1.80554783E+03  1.80594396E+03  1.80574587E+03  0.00000000E+00  0.00000000E+00  2.96180296E+04
 1.456588E+01  1.80668281E+03  1.80707910E+03  1.80688092E+03  0.00000000E+00  0.00000000E+00  2.96398975E+04
 1.455512E+01  1.80791877E+03  1.80831529E+03  1.80811700E+03  0.00000000E+00  0.00000000E+00  2.96618002E+04
 1.454439E+01  1.80905546E+03  1.80945214E+03  1.80925377E+03  0.00000000E+00  0.00000000E+00  2.96837029E+04
 1.453368E+01  1.81028898E+03  1.81068589E+03  1.81048740E+03  0.00000000E+00  0.00000000E+00  2.97055708E+04
 1.452297E+01  1.81142526E+03  1.81182232E+03  1.81162376E+03  0.00000000E+00  0.00000000E+00  2.97274735E+04
 1.451228E+01  1.81266058E+03  1.81305788E+03  1.81285920E+03  0.00000000E+00  0.00000000E+00  2.97493762E+04
 1.450162E+01  1.81379432E+03  1.81419178E+03  1.81399302E+03  0.00000000E+00  0.00000000E+00  2.97712441E+04
 1.449096E+01  1.81502933E+03  1.81542702E+03  1.81522814E+03  0.00000000E+00  0.00000000E+00  2.97931468E+04
 1.448031E+01  1.81616478E+03  1.81656263E+03  1.81636367E+03  0.00000000E+00  0.00000000E+00  2.98150495E+04
 1.446970E+01  1.81739735E+03  1.81779543E+03  1.81759636E+03  0.00000000E+00  0.00000000E+00  2.98369174E+04
 1.445908E+01  1.81853239E+03  1.81893062E+03  1.81873147E+03  0.00000000E+00  0.00000000E+00  2.98588201E+04
 1.444849E+01  1.36482509E+03  1.82016523E+03  1.81996596E+03  0.00000000E+00  0.00000000E+00  2.98807228E+04
 1.443792E+01  1.36567446E+03  1.82129789E+03  1.82109854E+03  0.00000000E+00  0.00000000E+00  2.99025907E+04
 1.442735E+01  1.36660001E+03  1.82253218E+03  1.82233272E+03  0.00000000E+00  0.00000000E+00  2.99244934E+04
 1.441682E+01  1.36752387E+03  1.36774833E+03  1.82356465E+03  0.00000000E+00  0.00000000E+00  2.99463613E+04
 1.440628E+01  1.36837439E+03  1.36867381E+03  1.36852408E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.439576E+01  1.36929960E+03  1.36952428E+03  1.36944938E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.438527E+01  1.37014822E+03  1.37044794E+03  1.37029805E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.437478E+01  1.37107320E+03  1.37137308E+03  1.37122312E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.436430E+01  1.37192310E+03  1.37222310E+03  1.37207307E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.435386E+01  1.37284625E+03  1.37314642E+03  1.37299631E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.434341E+01  1.37377089E+03  1.37399613E+03  1.37384596E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.433299E+01  1.37462034E+03  1.37492081E+03  1.37477055E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.432259E+01  1.37554316E+03  1.37576862E+03  1.37569345E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.431219E+01  1.37639230E+03  1.37669306E+03  1.37654266E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.430180E+01  1.37731648E+03  1.37761740E+03  1.37746691E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.429145E+01  1.37816372E+03  1.37846476E+03  1.37831422E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.428110E+01  1.37908766E+03  1.37938887E+03  1.37923824E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.427076E+01  1.38001150E+03  1.38023752E+03  1.38016216E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.426045E+01  1.38085830E+03  1.38115980E+03  1.38100902E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.425014E+01  1.38178190E+03  1.38208357E+03  1.38193271E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.423984E+01  1.38270541E+03  1.38293177E+03  1.38278085E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.422958E+01  1.38355177E+03  1.38385372E+03  1.38370272E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.421932E+01  1.38447504E+03  1.38470161E+03  1.38462607E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.420907E+01  1.38532267E+03  1.38562491E+03  1.38547377E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.419885E+01  1.38624412E+03  1.38654653E+03  1.38639530E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.418863E+01  1.38716706E+03  1.38739398E+03  1.38731833E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.417844E+01  1.38801267E+03  1.38831536E+03  1.38816399E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.416825E+01  1.38893537E+03  1.38923823E+03  1.38908678E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.415807E+01  1.38985798E+03  1.39008524E+03  1.38993372E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.414792E+01  1.39070314E+03  1.39100629E+03  1.39085469E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.413778E+01  1.39162551E+03  1.39185298E+03  1.39177715E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.412764E+01  1.39254779E+03  1.39277539E+03  1.39262364E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.411754E+01  1.39339250E+03  1.39369611E+03  1.39354428E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.410744E+01  1.39431455E+03  1.39454236E+03  1.39446641E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.409735E+01  1.39523650E+03  1.39546443E+03  1.39531246E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.408729E+01  1.39608077E+03  1.39638482E+03  1.39623277E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.407723E+01  1.39700248E+03  1.39723063E+03  1.39715457E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.406718E+01  1.39792410E+03  1.39815237E+03  1.39800018E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.405716E+01  1.39876792E+03  1.39907243E+03  1.39892015E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.404715E+01  1.39968931E+03  1.39991780E+03  1.39984162E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.403714E+01  1.40061059E+03  1.40083921E+03  1.40068679E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.402717E+01  1.40145398E+03  1.40175894E+03  1.40160643E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.401719E+01  1.40237503E+03  1.40260386E+03  1.40252757E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.400723E+01  1.40329599E+03  1.40352494E+03  1.40344861E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.399730E+01  1.40413893E+03  1.40444434E+03  1.40429161E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.398737E+01  1.40505965E+03  1.40536523E+03  1.40521242E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.397745E+01  1.40598028E+03  1.40620957E+03  1.40613313E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.396756E+01  1.40682278E+03  1.40712864E+03  1.40697569E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.395767E+01  1.40774317E+03  1.40804920E+03  1.40789616E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.394780E+01  1.40866347E+03  1.40889310E+03  1.40881655E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.393795E+01  1.40958209E+03  1.40981184E+03  1.40965866E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.392810E+01  1.41042560E+03  1.41073208E+03  1.41057881E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.391828E+01  1.41134398E+03  1.41165063E+03  1.41149728E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.390846E+01  1.41226385E+03  1.41249395E+03  1.41241724E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.389865E+01  1.41318363E+03  1.41341385E+03  1.41326036E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.388888E+01  1.41402498E+03  1.41433207E+03  1.41417850E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.387910E+01  1.41494452E+03  1.41517495E+03  1.41509813E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.386933E+01  1.41586397E+03  1.41609452E+03  1.41601766E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.385959E+01  1.41678174E+03  1.41701242E+03  1.41685862E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.384986E+01  1.41762409E+03  1.41793180E+03  1.41777792E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.384013E+01  1.41854321E+03  1.41877410E+03  1.41869713E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.383044E+01  1.41946065E+03  1.41969167E+03  1.41961465E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.382074E+01  1.42037958E+03  1.42061072E+03  1.42045662E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.381106E+01  1.42122136E+03  1.42152968E+03  1.42137549E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.380140E+01  1.42213847E+03  1.42236982E+03  1.42229269E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.379174E+01  1.42305708E+03  1.42328855E+03  1.42321138E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.378210E+01  1.42397558E+03  1.42420718E+03  1.42405277E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.377249E+01  1.42481520E+03  1.42512413E+03  1.42496964E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.376287E+01  1.42573347E+03  1.42604257E+03  1.42588800E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.375327E+01  1.42665165E+03  1.42688358E+03  1.42680626E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.374369E+01  1.42756815E+03  1.42780021E+03  1.42772285E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.373412E+01  1.42848614E+03  1.42871832E+03  1.42856352E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.372455E+01  1.42932663E+03  1.42963634E+03  1.42948146E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.371502E+01  1.43024280E+03  1.43047519E+03  1.43039772E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.370548E+01  1.43116047E+03  1.43139298E+03  1.43131546E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.369598E+01  1.43207645E+03  1.43230909E+03  1.43215399E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.368647E+01  1.43299392E+03  1.43322669E+03  1.43307150E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.367697E+01  1.43383370E+03  1.43414419E+03  1.43398892E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.366750E+01  1.43474936E+03  1.43498233E+03  1.43490466E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.365803E+01  1.43566650E+03  1.43589960E+03  1.43582189E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.364857E+01  1.43658355E+03  1.43681677E+03  1.43673902E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.363914E+01  1.43749893E+03  1.43773227E+03  1.43757670E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.362971E+01  1.43833799E+03  1.43864925E+03  1.43849360E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.362030E+01  1.43925472E+03  1.43956614E+03  1.43941041E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.361091E+01  1.44016977E+03  1.44040344E+03  1.44032554E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.360151E+01  1.44108630E+03  1.44132010E+03  1.44124215E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.359213E+01  1.44200274E+03  1.44223666E+03  1.44208070E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.358278E+01  1.44291751E+03  1.44315155E+03  1.44299551E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.357343E+01  1.44375573E+03  1.44406792E+03  1.44391180E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.356409E+01  1.44467184E+03  1.44490609E+03  1.44482800E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.355478E+01  1.44558628E+03  1.44582066E+03  1.44574252E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
